,adjectives,century,nouns,poem_id,rhymes,rhyming_adjectives,rhyming_nouns,rhyming_verbs,verbs,words
0,24,xix,94,0,50,6,24,12,52,369
1,10,xix,30,1,16,1,9,2,8,116
2,9,xix,27,2,16,0,7,3,9,110
3,39,xix,151,3,114,6,47,36,97,625
4,9,xix,42,4,28,2,14,6,24,201
5,3,xix,13,5,12,1,8,2,12,70
6,8,xix,38,6,18,1,11,4,18,115
7,6,xix,21,7,8,1,6,0,6,57
8,16,xix,46,8,24,0,20,3,16,140
9,21,xix,80,9,48,10,26,6,38,304
10,62,xix,180,10,114,16,50,29,108,802
11,0,xix,11,11,6,0,2,2,7,37
12,13,xix,44,12,28,5,13,9,34,199
13,38,xix,118,13,54,9,31,10,32,365
14,15,xix,35,14,20,4,13,0,15,122
15,13,xix,62,15,36,2,18,10,32,242
16,5,xix,30,16,14,2,7,2,11,83
17,7,xix,22,17,16,1,10,1,7,82
18,28,xix,125,18,64,8,31,19,50,424
19,0,xix,9,19,10,0,0,0,3,54
20,10,xix,72,20,42,4,27,8,19,186
21,6,xix,30,21,16,3,11,2,13,102
22,11,xix,39,22,22,1,11,6,25,198
23,1,xix,13,23,8,0,7,1,2,41
24,16,xix,79,24,40,8,24,5,18,213
25,8,xix,59,25,26,2,18,3,17,190
26,7,xix,28,26,12,0,10,2,6,71
27,22,xix,74,27,32,5,19,8,20,191
28,8,xix,28,28,12,3,7,2,8,75
29,1,xix,23,29,8,0,1,6,10,73
30,12,xix,34,30,20,1,11,5,20,171
31,17,xix,57,31,36,4,19,10,35,255
32,6,xix,24,32,12,1,5,4,18,104
33,4,xix,17,33,12,1,8,0,5,68
34,9,xix,29,34,14,0,10,2,14,132
35,9,xix,30,35,18,0,10,5,17,126
36,16,xix,63,36,36,4,17,8,26,286
37,2,xix,23,37,20,0,6,11,14,89
38,4,xix,29,38,22,1,12,7,13,116
39,7,xix,21,39,16,1,7,4,12,82
40,10,xix,39,40,16,1,8,4,14,126
41,19,xix,35,41,24,3,15,3,8,129
42,6,xix,45,42,46,4,20,14,22,213
43,15,xix,54,43,38,5,11,13,24,232
44,14,xix,61,44,28,4,14,9,26,230
45,4,xix,30,45,16,0,12,2,4,83
46,7,xix,45,46,32,3,19,6,19,173
47,11,xix,48,47,28,2,17,5,16,187
48,4,xix,24,48,16,2,7,6,13,100
49,8,xix,18,49,12,1,4,6,16,117
50,3,xix,14,50,8,1,6,1,4,42
51,3,xix,16,51,14,0,4,5,16,101
52,7,xix,29,52,20,1,7,7,16,163
53,4,xix,13,53,6,1,4,0,6,49
54,4,xix,20,54,8,0,3,4,9,93
55,2,xix,19,55,12,3,5,4,12,76
56,3,xix,15,56,8,0,1,3,10,82
57,6,xix,35,57,14,2,6,4,13,136
58,11,xix,32,58,16,4,8,1,9,121
59,1,xix,12,59,4,0,3,1,2,35
60,11,xix,35,60,12,0,7,5,6,107
61,3,xix,18,61,10,1,4,3,12,70
62,10,xix,37,62,24,3,15,1,5,113
63,6,xix,29,63,24,3,11,3,11,112
64,4,xix,13,64,8,0,4,2,9,58
65,15,xix,63,65,50,0,27,17,37,286
66,4,xix,6,66,4,1,1,1,5,58
67,3,xix,11,67,8,2,2,2,7,72
68,10,xix,59,68,34,1,15,17,38,230
69,10,xix,26,69,12,1,9,1,6,86
70,2,xix,23,70,8,0,6,0,6,67
71,2,xix,13,71,8,0,5,2,3,50
72,4,xix,18,72,10,2,2,3,11,81
73,21,xix,59,73,26,2,16,5,12,162
74,5,xix,29,74,14,0,9,4,13,89
75,4,xix,13,75,10,0,5,2,10,83
76,346,xix,1447,76,1128,98,458,482,922,6145
77,6,xix,31,77,24,2,9,7,16,179
78,11,xix,25,78,14,0,9,2,7,89
79,7,xix,12,79,8,1,4,2,9,69
80,8,xix,21,80,8,3,5,0,5,95
81,1,xix,19,81,8,0,3,1,2,51
82,6,xix,30,82,30,3,9,10,25,169
83,10,xix,37,83,16,1,8,5,8,129
84,3,xix,18,84,8,1,3,3,8,95
85,16,xix,41,85,28,4,14,5,20,218
86,8,xix,38,86,28,1,13,9,22,179
87,5,xix,27,87,16,0,4,9,21,166
88,1,xix,16,88,6,0,1,4,7,66
89,16,xix,56,89,36,1,18,14,39,215
90,6,xix,40,90,20,2,12,2,13,135
91,6,xix,25,91,20,0,6,9,24,122
92,9,xix,34,92,18,2,6,3,20,147
93,0,xix,20,93,8,0,2,2,7,73
94,9,xix,57,94,40,4,23,8,15,184
95,11,xix,56,95,30,5,16,3,11,178
96,11,xix,38,96,20,3,10,6,22,157
97,29,xix,101,97,70,8,25,31,70,425
98,1,xix,15,98,8,1,3,3,8,51
99,5,xix,27,99,24,0,8,12,19,140
100,10,xix,36,100,20,2,7,11,20,140
101,8,xix,23,101,12,3,8,1,5,64
102,0,xix,23,102,14,0,7,6,14,75
103,3,xix,30,103,30,0,13,7,21,159
104,21,xix,67,104,72,7,36,24,43,270
105,83,xix,491,105,460,25,287,94,214,1771
106,65,xix,418,106,344,25,205,80,157,1323
107,41,xix,271,107,256,23,152,56,116,1059
108,35,xix,224,108,192,9,129,38,87,793
109,89,xix,551,109,532,36,268,166,300,2085
110,151,xix,848,110,770,57,433,187,360,3041
111,16,xix,160,111,128,12,73,38,61,507
112,4,xix,23,112,18,1,10,5,10,81
113,1,xix,18,113,12,1,9,1,3,51
114,1,xix,12,114,10,0,6,2,8,60
115,55,xix,423,115,350,25,218,76,184,1393
116,39,xix,205,116,184,19,105,36,82,745
117,0,xix,29,117,16,0,9,4,7,77
118,79,xix,533,118,468,33,283,102,235,1830
119,112,xix,703,119,616,33,373,150,286,2447
120,30,xix,188,120,192,10,102,59,127,801
121,2,xix,13,121,10,2,2,5,8,58
122,21,xix,162,122,148,13,80,39,77,565
123,64,xix,413,123,368,24,223,85,171,1495
124,6,xix,36,124,24,1,15,4,13,109
125,76,xix,480,125,436,35,265,105,192,1697
126,1,xix,30,126,18,1,11,5,16,95
127,29,xix,167,127,148,12,93,34,72,598
128,11,xix,50,128,44,1,23,14,23,187
129,2,xix,19,129,18,1,6,10,19,95
130,11,xix,55,130,54,2,25,16,27,206
131,4,xix,39,131,20,0,14,3,8,96
132,0,xix,7,132,4,0,3,0,1,28
133,103,xix,668,133,576,36,355,136,271,2313
134,69,xix,536,134,492,35,266,137,266,2025
135,20,xix,147,135,156,8,72,60,95,627
136,47,xix,310,136,296,23,174,70,144,1228
137,17,xix,115,137,104,6,65,21,46,422
138,0,xix,7,138,4,0,3,1,1,23
139,121,xix,780,139,716,45,393,175,335,2812
140,13,xix,42,140,42,6,19,9,18,179
141,4,xix,25,141,26,3,13,6,18,120
142,158,xix,970,142,950,64,483,284,559,3748
143,8,xix,24,143,12,0,7,2,10,98
144,12,xix,31,144,20,3,5,7,10,117
145,31,xix,97,145,60,6,24,16,49,390
146,48,xix,111,146,66,13,30,12,49,477
147,13,xix,65,147,44,2,22,13,41,371
148,28,xix,97,148,80,6,50,13,35,347
149,2,xix,17,149,12,0,6,4,6,53
150,7,xix,31,150,16,0,12,2,7,98
151,5,xix,27,151,12,1,7,3,7,72
152,15,xix,17,152,12,1,7,2,5,73
153,20,xix,47,153,16,0,11,2,16,137
154,5,xix,18,154,8,2,4,1,8,57
155,6,xix,18,155,12,2,6,1,6,56
156,13,xix,26,156,14,3,9,1,9,105
157,25,xix,88,157,34,2,21,6,27,253
158,13,xix,29,158,16,2,7,2,22,133
159,5,xix,16,159,8,3,3,1,10,53
160,5,xix,22,160,12,1,2,4,12,84
161,35,xix,111,161,68,6,37,12,52,384
162,4,xix,29,162,16,0,8,3,16,130
163,28,xix,154,163,64,4,40,15,63,521
164,9,xix,30,164,12,0,5,6,9,88
165,8,xix,22,165,12,0,6,4,13,88
166,11,xix,35,166,20,0,11,5,21,132
167,6,xix,27,167,16,2,10,1,17,118
168,24,xix,57,168,28,3,19,3,26,188
169,4,xix,18,169,12,2,10,0,2,51
170,22,xix,52,170,36,3,18,10,30,224
171,3,xix,19,171,12,1,6,4,4,50
172,3,xix,19,172,12,0,6,4,7,54
173,21,xix,115,173,44,6,22,7,44,381
174,11,xix,53,174,16,3,10,2,18,120
175,12,xix,31,175,24,3,15,0,7,93
176,7,xix,32,176,10,2,7,0,17,102
177,22,xix,56,177,32,5,17,6,32,204
178,3,xix,23,178,12,1,7,4,11,79
179,12,xix,42,179,18,4,10,3,10,107
180,35,xix,90,180,36,4,20,7,34,276
181,9,xix,26,181,12,1,7,1,15,106
182,10,xix,24,182,12,0,6,5,6,79
183,7,xix,38,183,20,1,14,3,12,129
184,18,xix,69,184,42,6,26,4,11,267
185,4,xix,19,185,12,0,11,0,3,50
186,15,xix,91,186,40,6,19,4,23,266
187,6,xix,17,187,12,1,6,5,6,50
188,13,xix,63,188,26,0,17,4,28,241
189,4,xix,26,189,14,0,10,3,3,107
190,10,xix,14,190,12,1,5,3,18,81
191,14,xix,59,191,36,2,22,8,28,189
192,29,xix,73,192,48,6,24,10,35,271
193,8,xix,29,193,10,2,8,0,13,89
194,4,xix,23,194,10,2,6,0,7,65
195,6,xix,32,195,12,0,11,1,5,62
196,10,xix,34,196,24,1,16,5,12,98
197,13,xix,37,197,36,5,16,8,24,153
198,4,xix,21,198,12,0,8,1,15,86
199,22,xix,82,199,40,7,24,7,28,261
200,19,xix,88,200,44,2,23,11,31,294
201,8,xix,31,201,20,1,10,6,21,137
202,22,xix,78,202,40,2,30,7,30,280
203,14,xix,45,203,22,6,11,4,19,150
204,8,xix,25,204,12,1,5,1,9,89
205,23,xix,52,205,24,3,9,6,23,225
206,26,xix,74,206,32,9,20,2,16,199
207,16,xix,61,207,36,5,18,11,23,192
208,22,xix,70,208,32,3,20,7,22,198
209,8,xix,43,209,18,5,8,5,19,160
210,4,xix,21,210,8,0,5,2,9,65
211,7,xix,17,211,8,0,5,3,8,57
212,10,xix,15,212,16,2,8,3,11,86
213,19,xix,66,213,30,7,16,6,21,210
214,5,xix,19,214,10,0,5,2,9,85
215,1,xix,7,215,6,0,2,2,7,48
216,15,xix,51,216,42,3,21,9,37,221
217,21,xix,53,217,26,4,14,7,19,164
218,6,xix,24,218,12,1,6,2,15,90
219,10,xix,25,219,12,1,7,3,8,85
220,15,xix,38,220,18,6,8,3,12,131
221,42,xix,103,221,64,21,24,9,33,385
222,8,xix,27,222,22,1,9,7,23,135
223,8,xix,38,223,16,2,11,1,10,113
224,2,xix,17,224,8,2,1,4,8,67
225,15,xix,74,225,64,3,26,16,40,329
226,30,xix,176,226,0,0,0,0,87,784
227,5,xix,20,227,18,3,7,1,11,125
228,7,xix,41,228,36,1,12,10,40,231
229,7,xix,21,229,24,2,9,6,24,169
230,7,xix,76,230,56,4,50,2,3,213
231,5,xix,14,231,4,2,2,0,3,39
232,36,xix,87,232,46,10,20,11,34,321
233,34,xix,187,233,108,10,61,28,92,733
234,1,xix,21,234,8,0,5,2,5,62
235,0,xix,15,235,4,0,0,2,5,52
236,2,xix,7,236,2,0,0,2,4,32
237,0,xix,11,237,4,0,1,3,5,57
238,2,xix,25,238,4,0,4,0,0,58
239,4,xix,20,239,4,0,2,2,6,56
240,0,xix,21,240,4,0,2,2,6,59
241,0,xix,10,241,2,0,0,2,5,32
242,0,xix,19,242,4,0,2,2,4,48
243,0,xix,12,243,2,0,2,0,3,29
244,0,xix,19,244,2,0,1,0,3,41
245,1,xix,15,245,4,0,3,1,6,46
246,0,xix,18,246,4,0,2,2,6,48
247,3,xix,16,247,4,0,2,2,5,47
248,2,xix,14,248,4,0,3,1,8,57
249,5,xix,35,249,26,2,8,13,22,186
250,6,xix,21,250,8,2,4,1,3,63
251,4,xix,18,251,20,3,7,10,13,94
252,0,xix,8,252,2,0,1,0,3,37
253,0,xix,13,253,2,0,1,0,2,32
254,0,xix,6,254,2,0,2,0,0,18
255,0,xix,10,255,2,0,1,1,1,34
256,2,xix,15,256,2,0,2,0,1,35
257,0,xix,15,257,2,0,2,0,0,35
258,0,xix,18,258,6,0,5,0,2,64
259,0,xix,9,259,2,0,0,2,4,35
260,0,xix,13,260,2,0,2,0,2,33
261,4,xix,17,261,4,1,0,3,6,52
262,5,xix,27,262,8,3,4,1,3,79
263,2,xix,18,263,2,0,2,0,3,41
264,0,xix,13,264,4,0,1,3,4,40
265,33,xix,148,265,70,7,32,27,64,495
266,1,xix,15,266,4,0,3,0,3,52
267,3,xix,13,267,2,0,2,0,1,31
268,11,xix,53,268,36,0,12,19,35,263
269,43,xix,244,269,150,9,75,48,136,1099
270,50,xix,180,270,94,11,45,29,75,637
271,2,xix,10,271,2,1,1,0,1,36
272,1,xix,12,272,4,0,2,2,8,51
273,1,xix,5,273,2,0,0,0,3,38
274,93,xix,429,274,230,26,116,61,173,1606
275,65,xix,300,275,156,10,72,52,154,1102
276,29,xix,94,276,46,9,22,13,38,326
277,7,xix,10,277,4,2,0,0,2,43
278,2,xix,15,278,4,0,2,2,4,45
279,2,xix,17,279,4,0,2,0,5,56
280,4,xix,18,280,4,0,2,2,2,50
281,0,xix,13,281,4,0,1,3,8,44
282,8,xix,45,282,20,2,6,11,24,151
283,2,xix,12,283,2,1,0,1,0,33
284,7,xix,29,284,8,0,3,5,8,78
285,4,xix,16,285,6,0,3,2,4,63
286,4,xix,27,286,10,0,7,2,7,91
287,0,xix,7,287,4,0,1,2,6,45
288,2,xix,16,288,4,0,3,0,0,50
289,0,xix,10,289,2,0,0,2,4,33
290,0,xix,9,290,4,0,0,1,9,58
291,3,xix,16,291,4,0,1,3,7,50
292,2,xix,9,292,4,1,0,2,7,50
293,0,xix,10,293,2,0,0,2,8,40
294,0,xix,8,294,2,0,1,1,4,28
295,2,xix,11,295,2,0,0,0,0,39
296,17,xix,97,296,56,3,29,14,58,473
297,2,xix,19,297,8,0,6,2,11,79
298,2,xix,23,298,4,0,1,3,7,65
299,2,xix,14,299,4,0,2,2,5,50
300,11,xix,23,300,6,1,3,2,5,72
301,27,xix,120,301,74,3,23,44,89,518
302,0,xix,12,302,2,0,2,0,5,39
303,18,xix,76,303,38,0,12,20,38,278
304,101,xix,296,304,134,25,77,20,85,866
305,6,xix,30,305,6,2,3,0,6,91
306,2,xix,13,306,4,0,0,4,6,46
307,81,xix,230,307,100,11,67,18,54,633
308,2,xix,9,308,2,0,0,0,1,32
309,35,xix,100,309,44,6,22,10,20,302
310,3,xix,17,310,2,1,0,1,0,43
311,66,xix,281,311,112,15,64,28,83,798
312,0,xix,7,312,2,0,0,2,6,31
313,15,xix,92,313,58,1,18,37,72,452
314,126,xix,362,314,170,24,83,54,126,1098
315,12,xix,22,315,6,4,2,0,1,54
316,0,xix,7,316,4,0,0,4,6,53
317,66,xix,201,317,92,16,51,18,61,626
318,27,xix,106,318,40,9,21,8,20,279
319,1,xix,8,319,0,0,0,0,3,29
320,48,xix,169,320,80,12,36,23,74,500
321,26,xix,87,321,36,8,19,6,29,268
322,39,xix,90,322,46,8,25,8,35,304
323,10,xix,32,323,18,3,8,2,10,113
324,21,xix,58,324,32,2,16,13,32,212
325,0,xix,8,325,2,0,2,0,0,16
326,0,xix,9,326,6,0,6,0,0,21
327,3,xix,13,327,6,0,0,3,7,75
328,3,xix,27,328,14,0,7,5,16,86
329,5,xix,19,329,12,2,3,3,8,72
330,2,xix,18,330,12,0,6,4,6,59
331,5,xix,39,331,40,1,27,7,31,193
332,8,xix,38,332,24,1,9,8,20,142
333,111,xix,527,333,322,22,147,91,299,2272
334,2,xix,7,334,4,0,4,0,4,27
335,12,xix,53,335,24,2,11,10,26,205
336,8,xix,26,336,12,4,4,4,12,96
337,2,xix,8,337,4,0,1,3,3,25
338,10,xix,28,338,16,2,8,4,15,114
339,10,xix,24,339,12,3,7,1,7,91
340,19,xix,51,340,30,6,11,7,33,209
341,27,xix,68,341,40,5,18,10,22,254
342,28,xix,83,342,46,6,25,14,31,297
343,26,xix,65,343,30,6,19,4,23,219
344,10,xix,25,344,16,2,10,3,12,114
345,10,xix,46,345,26,2,15,8,15,148
346,20,xix,51,346,30,5,11,6,21,203
347,16,xix,64,347,28,3,14,6,17,184
348,3,xix,20,348,6,1,3,1,7,54
349,51,xix,147,349,72,13,40,13,41,453
350,10,xix,49,350,24,1,15,6,17,171
351,14,xix,37,351,14,4,9,0,13,101
352,21,xix,70,352,28,4,17,6,14,182
353,15,xix,65,353,32,3,22,4,22,243
354,17,xix,59,354,28,2,19,4,16,187
355,14,xix,35,355,42,7,16,5,32,223
356,35,xix,94,356,50,10,26,8,23,305
357,25,xix,53,357,24,3,17,1,8,168
358,81,xix,283,358,206,23,118,35,115,972
359,5,xix,22,359,14,2,4,4,13,89
360,19,xix,49,360,26,4,12,8,24,168
361,62,xix,141,361,94,16,48,11,50,578
362,41,xix,151,362,76,12,53,7,61,479
363,18,xix,48,363,22,5,13,2,13,142
364,29,xix,57,364,34,5,18,7,21,225
365,8,xix,20,365,6,3,1,2,6,53
366,21,xix,51,366,36,7,21,7,19,171
367,135,xix,617,367,378,27,223,79,287,2545
368,29,xix,117,368,68,7,39,16,59,479
369,30,xix,72,369,36,6,26,3,18,214
370,21,xix,95,370,48,9,36,1,15,272
371,157,xix,507,371,440,49,239,92,231,2066
372,159,xix,507,372,372,29,221,72,165,1767
373,7,xix,22,373,14,1,11,2,6,60
374,4,xix,19,374,10,4,2,3,7,54
375,15,xix,37,375,28,4,12,10,18,151
376,3,xix,9,376,2,0,1,1,6,32
377,1,xix,15,377,4,1,3,0,3,44
378,0,xix,22,378,2,0,1,1,4,40
379,8,xix,46,379,24,2,11,3,11,131
380,13,xix,42,380,18,3,14,0,8,132
381,8,xix,67,381,40,0,16,24,41,288
382,1,xix,11,382,2,0,2,0,4,33
383,6,xix,40,383,16,2,11,2,10,102
384,0,xix,13,384,2,0,2,0,2,31
385,20,xix,56,385,24,8,14,2,23,201
386,2,xix,11,386,6,0,2,1,1,37
387,15,xix,43,387,18,3,13,1,14,145
388,6,xix,34,388,12,0,12,0,11,98
389,4,xix,28,389,12,0,7,1,15,100
390,24,xix,94,390,42,7,22,5,38,335
391,73,xix,239,391,200,23,98,35,120,997
392,3,xix,10,392,8,1,1,1,4,46
393,17,xix,45,393,32,4,10,13,29,228
394,4,xix,21,394,10,1,4,3,15,78
395,2,xix,13,395,16,1,6,3,10,74
396,4,xix,16,396,8,0,4,3,5,45
397,11,xix,49,397,26,4,14,5,23,162
398,6,xix,31,398,14,2,6,3,17,119
399,9,xix,36,399,16,4,5,6,15,97
400,45,xix,108,400,60,13,31,12,50,360
401,2,xix,14,401,10,2,2,2,9,73
402,8,xix,28,402,22,0,8,8,22,148
403,0,xix,14,403,2,0,2,0,2,31
404,13,xix,37,404,18,2,11,5,16,117
405,2,xix,27,405,8,1,6,1,5,74
406,17,xix,53,406,28,3,21,1,21,169
407,10,xix,15,407,12,1,2,2,12,98
408,228,xix,802,408,524,62,258,102,405,2967
409,0,xix,6,409,4,0,0,4,6,40
410,13,xix,58,410,42,4,20,8,27,202
411,5,xix,22,411,12,1,4,6,12,96
412,0,xix,16,412,8,0,3,5,12,65
413,13,xix,38,413,20,4,9,3,22,146
414,15,xix,40,414,24,3,11,6,20,152
415,6,xix,12,415,8,2,3,3,11,61
416,13,xix,42,416,24,2,14,3,16,140
417,2,xix,6,417,2,0,0,1,1,24
418,10,xix,46,418,20,3,13,2,18,143
419,6,xix,29,419,14,0,9,3,8,88
420,28,xix,98,420,50,7,29,10,30,311
421,9,xix,26,421,16,2,10,3,9,78
422,3,xix,16,422,8,0,2,2,3,58
423,0,xix,9,423,2,0,1,0,3,34
424,4,xix,22,424,8,0,6,1,7,67
425,11,xix,46,425,22,4,12,3,17,153
426,285,xix,920,426,732,78,391,134,460,3375
427,1,xix,5,427,2,0,1,0,0,22
428,15,xix,41,428,18,7,5,4,20,141
429,8,xix,26,429,12,1,8,0,10,82
430,2,xix,8,430,2,0,1,0,2,30
431,19,xix,47,431,30,0,11,11,37,195
432,15,xix,61,432,34,4,18,6,23,188
433,2,xix,15,433,4,0,3,0,3,39
434,4,xix,9,434,2,1,0,0,1,28
435,6,xix,29,435,18,1,7,5,12,115
436,13,xix,48,436,36,4,20,6,26,185
437,3,xix,11,437,6,0,3,1,6,52
438,1,xix,16,438,8,0,1,2,3,50
439,7,xix,21,439,10,1,6,1,5,75
440,0,xix,8,440,2,0,0,2,4,26
441,16,xix,58,441,30,4,17,4,21,182
442,1,xix,6,442,2,0,0,0,5,33
443,2,xix,11,443,2,0,1,0,2,26
444,9,xix,56,444,28,2,21,2,15,164
445,0,xix,6,445,4,0,2,2,3,22
446,3,xix,17,446,8,1,5,0,1,42
447,1,xix,12,447,2,0,2,0,2,26
448,19,xix,59,448,44,4,25,4,23,189
449,17,xix,53,449,40,8,16,9,29,237
450,2,xix,49,450,8,0,7,0,3,95
451,20,xix,62,451,30,6,17,4,18,205
452,2,xix,12,452,4,1,2,0,1,28
453,3,xix,2,453,2,0,0,2,3,16
454,1,xix,8,454,4,0,2,2,0,23
455,9,xix,62,455,50,6,28,9,25,209
456,8,xix,26,456,12,1,10,0,7,75
457,4,xix,13,457,8,1,5,0,4,48
458,3,xix,19,458,8,0,7,0,5,57
459,4,xix,6,459,4,3,1,0,3,26
460,5,xix,27,460,32,0,11,10,15,142
461,14,xix,79,461,50,1,33,10,45,331
462,7,xix,43,462,36,2,21,11,17,142
463,1,xix,6,463,2,0,0,2,2,19
464,2,xix,12,464,12,1,7,4,10,68
465,0,xix,6,465,4,0,0,1,2,26
466,17,xix,44,466,24,7,15,2,14,163
467,20,xix,57,467,36,4,18,8,18,166
468,0,xix,7,468,2,0,0,2,3,22
469,2,xix,8,469,2,0,1,1,1,19
470,0,xix,12,470,2,0,0,2,8,39
471,10,xix,53,471,46,6,23,14,24,180
472,10,xix,23,472,12,2,5,2,12,95
473,16,xix,40,473,24,2,12,1,23,196
474,12,xix,47,474,32,2,11,12,27,223
475,15,xix,36,475,20,3,12,2,15,137
476,8,xix,20,476,24,4,3,6,11,116
477,22,xix,20,477,12,7,4,1,7,90
478,27,xix,144,478,64,3,44,11,29,334
479,10,xix,53,479,30,2,21,7,20,176
480,6,xix,33,480,28,5,8,2,27,159
481,23,xix,85,481,52,10,30,5,36,354
482,6,xix,53,482,44,1,21,14,28,197
483,8,xix,25,483,20,5,10,0,6,73
484,4,xix,17,484,12,0,8,1,5,68
485,4,xix,23,485,12,0,7,0,8,83
486,27,xix,177,486,78,7,58,3,43,502
487,50,xix,116,487,100,37,57,2,27,374
488,23,xix,49,488,40,5,18,13,32,228
489,2,xix,9,489,4,0,1,1,3,37
490,13,xix,48,490,22,3,16,0,8,124
491,21,xix,55,491,56,12,35,6,25,211
492,1,xix,20,492,24,1,13,4,8,88
493,4,xix,19,493,12,3,7,2,6,57
494,7,xix,36,494,26,4,12,5,17,163
495,0,xix,29,495,14,0,6,4,15,94
496,2,xix,27,496,16,0,9,4,20,101
497,4,xix,27,497,8,0,6,2,5,68
498,4,xix,33,498,36,3,14,13,25,166
499,4,xix,46,499,30,3,16,7,15,131
500,2,xix,28,500,16,2,10,3,7,72
501,12,xix,48,501,36,4,15,8,25,202
502,14,xix,91,502,72,7,30,27,62,447
503,5,xix,14,503,4,0,1,1,2,39
504,6,xix,22,504,14,1,10,2,11,85
505,2,xix,12,505,8,0,4,2,10,59
506,4,xix,18,506,8,1,2,4,7,52
507,9,xix,74,507,70,4,34,11,26,270
508,2,xix,17,508,16,2,8,3,17,78
509,7,xix,41,509,18,2,9,4,14,127
510,16,xix,82,510,42,1,28,11,30,217
511,1,xix,8,511,4,0,2,2,5,23
512,3,xix,16,512,6,0,3,3,12,57
513,5,xix,27,513,12,2,8,1,8,79
514,4,xix,27,514,12,0,5,6,14,103
515,8,xix,30,515,12,1,5,2,9,99
516,4,xix,17,516,8,0,3,3,5,57
517,10,xix,45,517,26,1,14,7,19,171
518,6,xix,46,518,28,2,15,6,20,168
519,5,xix,8,519,8,4,1,3,8,62
520,4,xix,8,520,8,2,3,0,2,32
521,7,xix,21,521,10,4,2,3,8,74
522,4,xix,52,522,24,2,17,3,18,160
523,9,xix,46,523,26,1,14,11,19,150
524,11,xix,32,524,24,2,15,4,19,152
525,11,xix,36,525,20,6,9,2,15,144
526,15,xix,39,526,18,2,14,2,6,125
527,10,xix,47,527,20,1,10,4,14,153
528,10,xix,45,528,22,2,12,7,23,140
529,4,xix,26,529,16,2,7,6,11,101
530,3,xix,18,530,8,1,4,1,6,66
531,10,xix,34,531,18,1,11,3,16,128
532,38,xix,76,532,48,4,23,11,36,314
533,8,xix,30,533,16,4,8,2,8,102
534,3,xix,17,534,14,0,7,4,9,91
535,11,xix,33,535,16,3,7,3,14,113
536,20,xix,84,536,40,7,24,2,36,306
537,13,xix,28,537,8,2,4,1,9,83
538,14,xix,36,538,20,5,8,3,18,135
539,8,xix,22,539,10,4,6,0,10,93
540,0,xix,7,540,6,0,2,1,5,35
541,0,xix,15,541,6,0,4,2,9,55
542,9,xix,28,542,12,0,6,2,8,90
543,4,xix,24,543,12,1,5,4,8,85
544,2,xix,11,544,4,1,2,1,2,30
545,1,xix,27,545,14,0,10,3,12,81
546,18,xix,34,546,18,2,12,3,9,106
547,5,xix,25,547,14,0,7,3,16,99
548,13,xix,26,548,14,4,6,1,11,96
549,1,xix,22,549,8,0,4,4,7,62
550,28,xix,96,550,40,7,24,8,42,320
551,4,xix,13,551,4,1,1,2,7,53
552,20,xix,101,552,32,4,23,3,22,256
553,35,xix,275,553,184,26,84,57,195,1312
554,2,xix,4,554,2,0,2,0,2,20
555,0,xix,8,555,2,0,1,1,3,27
556,4,xix,13,556,12,0,3,5,14,93
557,30,xix,121,557,68,6,36,18,58,383
558,6,xix,31,558,14,1,10,3,14,99
559,33,xix,76,559,44,11,17,4,34,290
560,1,xix,12,560,2,0,2,0,0,24
561,4,xix,32,561,22,3,9,9,24,133
562,0,xix,7,562,6,0,1,3,3,33
563,10,xix,17,563,12,5,4,1,6,79
564,6,xix,25,564,8,0,8,0,0,58
565,5,xix,5,565,2,0,1,0,2,23
566,6,xix,26,566,22,3,7,9,15,123
567,15,xix,60,567,36,4,20,6,17,158
568,12,xix,31,568,18,6,8,2,15,113
569,1,xix,9,569,4,0,1,2,6,39
570,18,xix,38,570,20,5,11,1,9,137
571,0,xix,8,571,2,0,1,0,3,26
572,22,xix,74,572,34,2,23,7,16,217
573,8,xix,35,573,32,2,20,5,14,126
574,1,xix,33,574,16,0,5,7,14,115
575,0,xix,11,575,2,0,1,1,2,30
576,3,xix,12,576,4,0,2,2,2,28
577,114,xix,414,577,188,33,128,12,128,1204
578,68,xix,270,578,136,8,73,43,94,879
579,7,xix,54,579,32,3,13,11,15,167
580,0,xix,10,580,2,0,2,0,2,30
581,38,xix,112,581,54,8,27,15,46,395
582,0,xix,7,582,2,0,0,0,1,19
583,4,xix,14,583,4,0,1,3,4,37
584,6,xix,48,584,24,0,11,12,25,152
585,32,xix,145,585,82,4,48,22,77,545
586,12,xix,78,586,52,4,28,11,31,244
587,37,xix,149,587,86,6,43,31,86,607
588,1,xix,13,588,4,0,4,0,4,35
589,1,xix,16,589,8,0,5,1,6,65
590,1,xix,3,590,2,1,1,0,4,36
591,25,xix,75,591,50,7,25,9,39,331
592,2,xix,22,592,18,0,11,4,8,75
593,1,xix,10,593,4,0,2,2,3,36
594,131,xix,451,594,220,35,145,17,159,1395
595,0,xix,9,595,2,0,1,0,1,16
596,2,xix,6,596,2,0,0,2,4,27
597,26,xix,85,597,38,4,20,11,31,266
598,1,xix,12,598,2,0,2,0,0,29
599,1,xix,12,599,6,0,4,2,5,52
600,0,xix,7,600,2,0,0,2,4,24
601,13,xix,79,601,42,4,21,14,27,250
602,2,xix,14,602,2,0,2,0,2,27
603,5,xix,18,603,4,0,4,0,0,38
